Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
TERADATA CORP /DE/,TDC,Common,0,-4234044,0,-304894000,0.00,0.00,Hist,09/30/2012
"KEURIG GREEN MOUNTAIN, INC.",GMCR,Common,0,-5986474,0,-280406000,0.00,0.00,Hist,09/30/2012
ARIBA INC,ARBA,Common,0,-1554231,0,-50839000,0.00,0.00,Hist,09/30/2012
COOPER COMPANIES INC,COO,Common,0,-2017657,0,-160928000,0.00,0.00,Hist,09/30/2012
EXPRESS SCRIPTS INC,ESRX,Common,0,-7574345,0,-410378000,0.00,0.00,Hist,09/30/2012
"Fossil Group, Inc.",FOSL,Common,0,-1885095,0,-248795000,0.00,0.00,Hist,09/30/2012
ROSS STORES INC,ROST,Common,0,-3637252,0,-227219000,0.00,0.00,Hist,09/30/2012
Owens Corning,OC,Common,0,-940800,0,-26850000,0.00,0.00,Hist,09/30/2012
ESTEE LAUDER COMPANIES INC,EL,Common,0,-3163643,0,-171216000,0.00,0.00,Hist,09/30/2012
New Oriental Education & Technology Group Inc.,EDU,SP ADR,0,-7994383,0,-195862000,0.00,0.00,Hist,09/30/2012
NETFLIX INC,NFLX,Common,0,-360988,0,-24722000,0.00,0.00,Hist,09/30/2012
V F CORP,VFC,Common,0,-802389,0,-107079000,0.00,0.00,Hist,09/30/2012
EL PASO CORP/DE,EP,Common,0,-31635809,0,-934838000,0.00,0.00,Hist,09/30/2012
LAS VEGAS SANDS CORP,LVS,Common,0,-8083114,0,-465345000,0.00,0.00,Hist,09/30/2012
W R GRACE & CO,GRA,Common,0,-1802702,0,-90946000,0.00,0.00,Hist,09/30/2012
KOHLS Corp,KSS,Common,0,-4274293,0,-194438000,0.00,0.00,Hist,09/30/2012
WYNN RESORTS LTD,WYNN,Common,0,-695207,0,-86817000,0.00,0.00,Hist,09/30/2012
Starz Acquisition LLC,LCAPA,Common,0,-2263262,0,-199507000,0.00,0.00,Hist,09/30/2012
"KINDER MORGAN, INC.",KMI/WS,*W EXP 05/25/201,0,-54156255,0,-116978000,0.00,0.00,Hist,09/30/2012
APPLE INC,AAPL,Common,1423209,164265,831154000,76354000,4.91,,Hist,06/30/2012
GOOGLE INC.,GOOG,CL A,1335321,28009,774580000,-63721000,4.58,,Hist,06/30/2012
Booking Holdings Inc.,PCLN,Common,1128189,47100,749704000,-25977000,4.43,,Hist,06/30/2012
MONSANTO CO /NEW/,MON,Common,8058039,1550082,667044000,147969000,3.94,,Hist,06/30/2012
RALPH LAUREN CORP,RL,COM,4402128,1378097,616562000,89383000,3.64,,Hist,06/30/2012
GAP INC,GPS,Common,21502575,10291610,588310000,295255000,3.48,4.40,Hist,06/30/2012
EBAY INC,EBAY,Common,13903725,5861076,584095000,394851000,3.45,,Hist,06/30/2012
SPDR GOLD TRUST,GLD,GOLD SHS,3750348,0,582017000,-26064000,3.44,,Hist,06/30/2012
Walt Disney Co,DIS,Common,11828989,5936181,573706000,315719000,3.39,0.66,Hist,06/30/2012
"KINDER MORGAN, INC.",KMI,COM,17624581,13385106,567864000,404008000,3.36,,Hist,06/30/2012
EQUINIX INC,EQIX,Common,3164127,0,555779000,57587000,3.28,6.57,Hist,06/30/2012
"NetEase, Inc.",NTES,SPONSORED ADR,8779807,-176889,516692000,-3692000,3.05,,Hist,06/30/2012
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,8499329,2688642,509960000,62828000,3.01,,Hist,06/30/2012
TransDigm Group INC,TDG,Common,3472092,140233,466302000,80606000,2.76,,Hist,06/30/2012
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,7836898,-400229,459712000,20344000,2.72,,Hist,06/30/2012
QUALCOMM INC/DE,QCOM,Common,7678339,0,427530000,-95058000,2.53,,Hist,06/30/2012
VISA INC.,V,CL A,3292401,-1243985,407040000,-128254000,2.41,,Hist,06/30/2012
Express Scripts Holding Co.,ESRX,Common,7154848,7154848,399455000,399455000,2.36,,Hist,06/30/2012
Michael Kors Holdings Ltd,KORS,Common,9202011,3942111,385012000,139953000,2.28,,Hist,06/30/2012
WYNDHAM WORLDWIDE CORP,WYND,Common,7289162,520595,384430000,69624000,2.27,5.13,Hist,06/30/2012
OCEANEERING INTERNATIONAL INC,OII,Common,7250714,-246986,347019000,-57032000,2.05,6.69,Hist,06/30/2012
AUTOZONE INC,AZO,Common,936470,-128030,343844000,-51937000,2.03,2.50,Hist,06/30/2012
"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,Common,3498638,2168372,326703000,203135000,1.93,,Hist,06/30/2012
TERADATA CORP /DE/,TDC,Common,4234044,-2994118,304894000,-187705000,1.80,,Hist,06/30/2012
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,13675800,13675800,304834000,304834000,1.80,,Hist,06/30/2012
"Liberty Global, Inc.",LBTYA,CL A,6080909,6080909,301796000,301796000,1.78,,Hist,06/30/2012
DAVITA INC.,DVA,Common,3049139,3049139,299456000,299456000,1.77,,Hist,06/30/2012
lululemon athletica inc.,LULU,Common,4213709,404814,251263000,-33376000,1.48,,Hist,06/30/2012
TRACTOR SUPPLY CO /DE/,TSCO,Common,2956606,2719280,245576000,224084000,1.45,,Hist,06/30/2012
ROSS STORES INC,ROST,Common,3637252,-340044,227219000,-3862000,1.34,,Hist,06/30/2012
"HCA Holdings, Inc.",HCA,COM,7366988,7366988,224177000,224177000,1.32,,Hist,06/30/2012
WABCO Holdings Inc.,WBC,Common,4170336,0,220736000,-31486000,1.30,6.46,Hist,06/30/2012
DOLLAR GENERAL CORP,DG,COM,3695483,-9751205,200997000,-420240000,1.19,,Hist,06/30/2012
B/E AEROSPACE INC,BEAV,Common,4528853,269115,197730000,-220000,1.17,4.36,Hist,06/30/2012
New Oriental Education & Technology Group Inc.,EDU,SP ADR,7994383,-1771827,195862000,-72318000,1.16,,Hist,06/30/2012
KOHLS Corp,KSS,Common,4274293,4274293,194438000,194438000,1.15,,Hist,06/30/2012
ESTEE LAUDER COMPANIES INC,EL,Common,3163643,0,171216000,-24740000,1.01,,Hist,06/30/2012
COOPER COMPANIES INC,COO,Common,2017657,-418280,160928000,-31072554,0.95,,Hist,06/30/2012
MONSANTO CO /NEW/,MON,CALL,1560000,1560000,129137000,129137000,0.76,,Hist,06/30/2012
Banco Santander (Brasil) S.A.,BSBR,A,16190134,3670349,125474000,10668000,0.74,,Hist,06/30/2012
"KINDER MORGAN, INC.",KMI/WS,*W EXP 05/25/201,54156255,54156255,116978000,116978000,0.69,,Hist,06/30/2012
SEARS HOLDINGS CORP,SHLD,PUT,1883300,50200,112433000,-9010000,0.66,,Hist,06/30/2012
V F CORP,VFC,Common,802389,-518361,107079000,-85724000,0.63,,Hist,06/30/2012
ARMOR HOLDINGS INC,AH,COM,9387133,524641,102883000,-74101000,0.61,,Hist,06/30/2012
W R GRACE & CO,GRA,Common,1802702,-1528823,90946000,-101616000,0.54,2.42,Hist,06/30/2012
Walt Disney Co,DIS,Com,1530000,1530000,74205000,74205000,0.44,,Hist,06/30/2012
VanceInfo Technologies Inc.,VIT,ADR,7617690,0,72977000,-18740000,0.43,,Hist,06/30/2012
Sensata Technologies Holding N.V.,ST,Common,2712645,-3200200,72645000,-125317000,0.43,,Hist,06/30/2012
QUALCOMM INC/DE,QCOM,Call,1040000,-488900,57907000,7698000,0.34,,Hist,06/30/2012
Anheuser-Busch InBev SA/NV,BUD,ADR,704561,704561,56118000,56118000,0.33,,Hist,06/30/2012
WEYERHAEUSER CO,WY,PUT,2170000,0,48521000,955000,0.29,,Hist,06/30/2012
Owens Corning,OC,Common,940800,-1545920,26850000,-62747000,0.16,,Hist,06/30/2012
INTEL CORP,INTC,COM,945000,0,25184000,-1385000,0.15,,Hist,06/30/2012
NETFLIX INC,NFLX,Common,360988,360988,24722000,24722000,0.15,0.65,Hist,06/30/2012
FRONTIER COMMUNICATIONS CORP,FTR,PUT,5500000,5500000,21065000,21065000,0.12,,Hist,06/30/2012
"China Lodging Group, Ltd",HTHT,Com,1748393,798029,20526000,9416000,0.12,,Hist,06/30/2012
GOOGLE INC.,GOOG,CL A,32000,32000,18562000,18562000,0.11,,Hist,06/30/2012
"CENTURYLINK, INC",CTL,PUT,300000,300000,11847000,11847000,0.07,,Hist,06/30/2012
7 Days Group Holdings LTD,SVN,ADR,1038628,-69747,10968000,-2920000,0.06,,Hist,06/30/2012
iSoftStone Holdings Ltd,ISS,Common,0,-5253739,0,-46391000,0.00,0.00,Hist,06/30/2012
"TripAdvisor, Inc.",TRIP,Common,0,-1865613,0,-66546000,0.00,0.00,Hist,06/30/2012
Starz Acquisition LLC,LCAPA,Common,0,-2263262,0,-199507000,0.00,0.00,Hist,06/30/2012
CTRIP COM INTERNATIONAL LTD,CTRP,ADR,0,-5240339,0,-113401000,0.00,0.00,Hist,06/30/2012
MEDCO HEALTH SOLUTIONS INC,MHS,Call,0,-1100000,0,-77330000,0.00,0.00,Hist,06/30/2012
WYNN RESORTS LTD,WYNN,Common,0,-695207,0,-86817000,0.00,0.00,Hist,06/30/2012
"KEURIG GREEN MOUNTAIN, INC.",GMCR,Common,0,-5986474,0,-280406000,0.00,0.00,Hist,06/30/2012
ARIBA INC,ARBA,Common,0,-1554231,0,-50839000,0.00,0.00,Hist,06/30/2012
